LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList,Message
502,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:06.453,2931,INFO,nova.virt.libvirt.driver,req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'c62f4f25-982c-4ea2-b5e4-93000edfcfbf', ']', ' ', 'Deleting', ' ', 'instance', ' ', 'files', ' ', '/var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del']",27286d97,[instance: <*>] Deleting instance files <*>,"['c62f4f25-982c-4ea2-b5e4-93000edfcfbf', '/var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del']",[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deleting instance files /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del
503,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:06.455,2931,INFO,nova.virt.libvirt.driver,req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'c62f4f25-982c-4ea2-b5e4-93000edfcfbf', ']', ' ', 'Deletion', ' ', 'of', ' ', ' ', '<*>', ' ', 'complete']",822b21a7,[instance: <*>] Deletion of <*> complete,"['c62f4f25-982c-4ea2-b5e4-93000edfcfbf', '/var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del']",[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deletion of /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del complete
504,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:06.582,2931,INFO,nova.compute.manager,req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'c62f4f25-982c-4ea2-b5e4-93000edfcfbf', ']', ' ', 'Took', ' ', '1.02', ' ', 'seconds', ' ', 'to', ' ', 'destroy', ' ', 'the', ' ', 'instance', ' ', 'on', ' ', 'the', ' ', 'hypervisor.']",a4ab0dee,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,"['c62f4f25-982c-4ea2-b5e4-93000edfcfbf', '1.02']",[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 1.02 seconds to destroy the instance on the hypervisor.
505,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:07.095,25746,INFO,nova.osapi_compute.wsgi.server,req-066e2f4a-435d-4939-84c5-f74916ccecb1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.3046119']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3046119"
506,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:07.161,2931,INFO,nova.compute.manager,req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'c62f4f25-982c-4ea2-b5e4-93000edfcfbf', ']', ' ', 'Took', ' ', '0.58', ' ', 'seconds', ' ', 'to', ' ', 'deallocate', ' ', 'network', ' ', 'for', ' ', 'instance.']",652a820e,[instance: <*>] Took <*> seconds to deallocate network for instance.,"['c62f4f25-982c-4ea2-b5e4-93000edfcfbf', '0.58']",[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 0.58 seconds to deallocate network for instance.
507,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:08.197,25746,INFO,nova.osapi_compute.wsgi.server,req-fd70d0b5-7a2d-46ad-a0cb-93b6d93028f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0958090']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0958090"
508,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:09.186,25746,INFO,nova.api.openstack.wsgi,req-8a5b19ff-20d8-40e7-94d3-29b89f9b6987 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"['HTTP', ' ', 'exception', ' ', 'thrown', ':', ' ', 'No', ' ', 'instances', ' ', 'found', ' ', 'for', ' ', 'any', ' ', 'event']",66acd71e,HTTP exception thrown: No instances found for any event,[],HTTP exception thrown: No instances found for any event
509,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:09.187,25746,INFO,nova.osapi_compute.wsgi.server,req-8a5b19ff-20d8-40e7-94d3-29b89f9b6987 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"[' ', '<*>', ' ', ' ', '""', 'POST', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0831139']",3670a4a8,"<*> ""POST <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0831139"
510,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:10.137,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Unknown', ' ', 'base', ' ', 'file', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",9f8fe8c0,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
511,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:10.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Removable', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",585dae77,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
512,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:10.139,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Base', ' ', 'or', ' ', 'swap', ' ', 'file', ' ', 'too', ' ', 'young', ' ', 'to', ' ', 'remove', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",c443f3fd,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
513,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:15.167,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Unknown', ' ', 'base', ' ', 'file', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",9f8fe8c0,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
514,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:15.168,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Removable', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",585dae77,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
515,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:15.169,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Removing', ' ', 'base', ' ', 'or', ' ', 'swap', ' ', 'file', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",0fa9285a,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
516,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:18.689,25746,INFO,nova.osapi_compute.wsgi.server,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'POST', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.4759691']",3670a4a8,"<*> ""POST <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4759691"
517,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:18.874,25746,INFO,nova.osapi_compute.wsgi.server,req-874c0a78-48c8-43df-a9f9-9764103e03fa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1820800']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1820800"
518,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.993,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'Attempting', ' ', 'claim', ':', ' ', 'memory', ' ', '<*>', ' ', 'MB', ',', ' ', 'disk', ' ', '<*>', ' ', 'GB', ',', ' ', 'vcpus', ' ', '<*>', ' ', 'CPU']",649b9389,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU","['faf974ea-cba5-4e1b-93f4-3a3bc606006f', '2048', '20', '1']","[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
519,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.995,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'Total', ' ', 'memory', ':', ' ', '<*>', ' ', 'MB', ',', ' ', 'used', ':', ' ', '512.00', ' ', 'MB']",889a065a,"[instance: <*>] Total memory: <*> MB, used: 512.00 MB","['faf974ea-cba5-4e1b-93f4-3a3bc606006f', '64172']","[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total memory: 64172 MB, used: 512.00 MB"
520,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.996,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'memory', ' ', 'limit', ':', ' ', '96258.00', ' ', 'MB', ',', ' ', 'free', ':', ' ', '95746.00', ' ', 'MB']",afea322e,"[instance: <*>] memory limit: 96258.00 MB, free: 95746.00 MB",['faf974ea-cba5-4e1b-93f4-3a3bc606006f'],"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] memory limit: 96258.00 MB, free: 95746.00 MB"
521,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.996,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'Total', ' ', 'disk', ':', ' ', '<*>', ' ', 'GB', ',', ' ', 'used', ':', ' ', '0.00', ' ', 'GB']",47908185,"[instance: <*>] Total disk: <*> GB, used: 0.00 GB","['faf974ea-cba5-4e1b-93f4-3a3bc606006f', '15']","[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total disk: 15 GB, used: 0.00 GB"
522,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.997,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'disk', ' ', 'limit', ' ', 'not', ' ', 'specified', ',', ' ', 'defaulting', ' ', 'to', ' ', 'unlimited']",b6262c55,"[instance: <*>] disk limit not specified, defaulting to unlimited",['faf974ea-cba5-4e1b-93f4-3a3bc606006f'],"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] disk limit not specified, defaulting to unlimited"
523,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.997,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'Total', ' ', 'vcpu', ':', ' ', '<*>', ' ', 'VCPU', ',', ' ', 'used', ':', ' ', '0.00', ' ', 'VCPU']",49e1c065,"[instance: <*>] Total vcpu: <*> VCPU, used: 0.00 VCPU","['faf974ea-cba5-4e1b-93f4-3a3bc606006f', '16']","[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total vcpu: 16 VCPU, used: 0.00 VCPU"
524,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:18.998,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'vcpu', ' ', 'limit', ' ', 'not', ' ', 'specified', ',', ' ', 'defaulting', ' ', 'to', ' ', 'unlimited']",1c72f1dd,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",['faf974ea-cba5-4e1b-93f4-3a3bc606006f'],"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] vcpu limit not specified, defaulting to unlimited"
525,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:19.032,2931,INFO,nova.compute.claims,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'Claim', ' ', 'successful']",ad03d9ef,[instance: <*>] Claim successful,['faf974ea-cba5-4e1b-93f4-3a3bc606006f'],[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Claim successful
526,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:19.065,25746,INFO,nova.osapi_compute.wsgi.server,req-78eed036-ab3e-4482-b5e2-e1e06c5f0951 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1864619']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1864619"
527,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:19.258,25746,INFO,nova.osapi_compute.wsgi.server,req-42da7b86-cc4f-4a8d-b40a-2970b44b2293 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1894400']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/faf974ea-cba5-4e1b-93f4-3a3bc606006f HTTP/1.1"" status: 200 len: 1708 time: 0.1894400"
528,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:19.600,2931,INFO,nova.virt.libvirt.driver,req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', 'faf974ea-cba5-4e1b-93f4-3a3bc606006f', ']', ' ', 'Creating', ' ', 'image']",50e0ef31,[instance: <*>] Creating image,['faf974ea-cba5-4e1b-93f4-3a3bc606006f'],[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Creating image
529,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:20.538,25746,INFO,nova.osapi_compute.wsgi.server,req-1a062c18-f82b-4f19-bcee-27ca6bf5d241 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2745810']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2745810"
530,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:20.825,25746,INFO,nova.osapi_compute.wsgi.server,req-1239a305-a3f9-4451-8fd8-fc1da207fd05 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2832491']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2832491"
531,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:21.038,2931,INFO,nova.compute.manager,-,"['[', 'instance', ':', ' ', 'c62f4f25-982c-4ea2-b5e4-93000edfcfbf', ']', ' ', 'VM', ' ', 'Stopped', ' ', '(Lifecycle', ' ', 'Event)']",74098f89,[instance: <*>] VM Stopped (Lifecycle Event),['c62f4f25-982c-4ea2-b5e4-93000edfcfbf'],[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Stopped (Lifecycle Event)
532,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:22.100,25746,INFO,nova.osapi_compute.wsgi.server,req-3a411e65-bde8-42a4-b222-4779a62e4316 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2697551']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2697551"
533,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:22.361,25746,INFO,nova.osapi_compute.wsgi.server,req-195dc088-f47a-400c-88fc-84679675701e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2558119']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558119"
534,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:23.633,25746,INFO,nova.osapi_compute.wsgi.server,req-ab6ff6af-451d-49d8-be95-0fcdfd749a0b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2665989']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665989"
535,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:23.879,25746,INFO,nova.osapi_compute.wsgi.server,req-31677284-946b-4d4f-bf44-736a41224f70 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2421730']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2421730"
536,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:25.130,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Auditing', ' ', 'locally', ' ', 'available', ' ', 'compute', ' ', 'resources', ' ', 'for', ' ', 'node', ' ', 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us']",bc0f0d5b,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,[],Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
537,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:25.166,25746,INFO,nova.osapi_compute.wsgi.server,req-3f8eee6a-941b-44e5-af74-fb97a076217a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2812061']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2812061"
538,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:14:25.433,25746,INFO,nova.osapi_compute.wsgi.server,req-9135d880-f631-446a-a1be-52240999a2a8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2629149']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629149"
539,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:14:25.456,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Total', ' ', 'usable', ' ', 'vcpus', ':', ' ', '<*>', ',', ' ', 'total', ' ', 'allocated', ' ', 'vcpus', ':', ' ', '<*>']",f436579e,"Total usable vcpus: <*>, total allocated vcpus: <*>","['16', '1']","Total usable vcpus: 16, total allocated vcpus: 1"
