LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList,Message
493,081111,091200,27,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480.', 'blk_-5613694521084380933']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480. blk_-5613694521084380933
494,081111,091244,19683,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4967783186426171722', '10.251.39.192:57105', '10.251.39.192:50010']",Receiving block blk_-4967783186426171722 src: /10.251.39.192:57105 dest: /10.251.39.192:50010
495,081111,091317,31,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.11.100:50010', 'blk_-1970947032352756307', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-1970947032352756307 size 67108864
496,081111,091351,32,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737.', 'blk_5894088883762961800']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737. blk_5894088883762961800
497,081111,091439,25116,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4861262918414696307', '10.251.198.196:34168', '10.251.198.196:50010']",Receiving block blk_-4861262918414696307 src: /10.251.198.196:34168 dest: /10.251.198.196:50010
498,081111,091555,25051,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2583600095045026513', '10.250.15.67:59629', '10.250.15.67:50010']",Receiving block blk_2583600095045026513 src: /10.250.15.67:59629 dest: /10.250.15.67:50010
499,081111,091647,25353,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_7872746846750105239 of size 67108864 from /10.251.43.21
500,081111,091728,33,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.39.160:50010', 'blk_-3510473878877779134', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to blk_-3510473878877779134 size 67108864
501,081111,091733,19,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'ask', ' ', '<*>', ' ', 'to', ' ', 'delete', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ', ' ', ' ', '<*>', ' ']",48c95428,BLOCK* ask <*> to delete <*> <*> <*> <*> <*> <*> <*> <*> <*> <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*>,"['10.251.126.5:50010', '', 'blk_-9016567407076718172', 'blk_-8695715290502978219', 'blk_-7168328752988473716', 'blk_-4355192005224403537', 'blk_-3757501769775889193', 'blk_-154600013573668394', 'blk_167132135416677587', 'blk_2654596473569751784', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'blk_5202581916713319258']",BLOCK* ask 10.251.126.5:50010 to delete  blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258
502,081111,091742,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir3/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_-2808875502459981198 file /mnt/hadoop/dfs/data/current/subdir3/blk_-2808875502459981198
503,081111,091837,24935,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_34905976850091068']",PacketResponder 0 for block blk_34905976850091068 terminating
504,081111,092003,25315,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_4774383661473695119 of size 67108864 from /10.251.110.68
505,081111,092023,25367,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_465845235850106928', '10.251.70.112:39499', '10.251.70.112:50010']",Receiving block blk_465845235850106928 src: /10.251.70.112:39499 dest: /10.251.70.112:50010
506,081111,092213,25595,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_8882415653769775762']",PacketResponder 1 for block blk_8882415653769775762 terminating
507,081111,092239,25403,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_4207359722112667226']",PacketResponder 2 for block blk_4207359722112667226 terminating
508,081111,092311,35,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882.', 'blk_-3152434225121092058']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882. blk_-3152434225121092058
509,081111,092425,25331,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4820650745157199554', '10.251.127.243:49726', '10.251.127.243:50010']",Receiving block blk_4820650745157199554 src: /10.251.127.243:49726 dest: /10.251.127.243:50010
510,081111,092436,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.6.223:50010', 'blk_-6390296685077811803', '3546314']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_-6390296685077811803 size 3546314
511,081111,092617,19,INFO,dfs.FSDataset,"['Deleting', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'file', ' ', '/mnt/hadoop/dfs/data/current/subdir24/', ' ', '<*>', ' ']",dc6edd61,Deleting block <*> file <*> <*>,[],Deleting block blk_9173199815015538212 file /mnt/hadoop/dfs/data/current/subdir24/blk_9173199815015538212
512,081111,092649,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033.', 'blk_-8948316319329891645']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033. blk_-8948316319329891645
513,081111,092720,27,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.42.207:50010', 'blk_-6314365697827006048', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-6314365697827006048 size 67108864
514,081111,092751,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_000939_0/part-00939.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_000939_0/part-00939.', 'blk_-3522956055443924791']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000939_0/part-00939. blk_-3522956055443924791
515,081111,092821,25409,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_5454423648092670683']",PacketResponder 2 for block blk_5454423648092670683 terminating
516,081111,092915,25283,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_4565822428702518889']",PacketResponder 1 for block blk_4565822428702518889 terminating
517,081111,093026,34,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.29.239:50010', 'blk_-409558225151784282', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-409558225151784282 size 67108864
518,081111,093208,25332,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_-3967261531426400230']",PacketResponder 1 for block blk_-3967261531426400230 terminating
519,081111,093316,25596,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4655280636272058732', '10.251.26.8:48892', '10.251.26.8:50010']",Receiving block blk_-4655280636272058732 src: /10.251.26.8:48892 dest: /10.251.26.8:50010
520,081111,093350,25537,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-5799866343936729403']",PacketResponder 2 for block blk_-5799866343936729403 terminating
521,081111,093407,35,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_001294_0/part-01294.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_001294_0/part-01294.', 'blk_4214952053910973364']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001294_0/part-01294. blk_4214952053910973364
522,081111,093429,25813,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6135061626100136978', '10.251.31.180:48900', '10.251.31.180:50010']",Receiving block blk_-6135061626100136978 src: /10.251.31.180:48900 dest: /10.251.31.180:50010
523,081111,093513,25793,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5057534532247887258', '10.250.5.237:45766', '10.250.5.237:50010']",Receiving block blk_-5057534532247887258 src: /10.250.5.237:45766 dest: /10.250.5.237:50010
524,081111,093550,25550,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_9103049989653819836 of size 67108864 from /10.250.10.223
525,081111,093657,25789,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4365612131648152536', '10.251.107.227:57736', '10.251.107.227:50010']",Receiving block blk_-4365612131648152536 src: /10.251.107.227:57736 dest: /10.251.107.227:50010
526,081111,093701,24237,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3598226258881465924', '10.251.199.159:41752', '10.251.199.159:50010']",Receiving block blk_3598226258881465924 src: /10.251.199.159:41752 dest: /10.251.199.159:50010
527,081111,093703,25622,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_3378157549705391333']",PacketResponder 0 for block blk_3378157549705391333 terminating
528,081111,093742,13,INFO,dfs.DataBlockScanner,"['Verification', ' ', 'succeeded', ' ', 'for', ' ', ' ', '<*>', ' ']",32777b38,Verification succeeded for <*>,['blk_-8347949825960763812'],Verification succeeded for blk_-8347949825960763812
529,081111,093814,25929,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-2934265883100282310 of size 67108864 from /10.251.39.144
530,081111,093823,25642,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_1259893634804870815']",PacketResponder 2 for block blk_1259893634804870815 terminating
531,081111,093913,25312,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_412956398445037066']",PacketResponder 2 for block blk_412956398445037066 terminating
532,081111,093952,25849,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-9167880724995702718 of size 67108864 from /10.251.214.225
533,081111,094008,26005,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7764040409370932316', '10.251.125.237:58496', '10.251.125.237:50010']",Receiving block blk_-7764040409370932316 src: /10.251.125.237:58496 dest: /10.251.125.237:50010
534,081111,094052,25242,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_931297048899943584', '10.251.67.113:54324', '10.251.67.113:50010']",Receiving block blk_931297048899943584 src: /10.251.67.113:54324 dest: /10.251.67.113:50010
535,081111,094221,25770,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_2833019093942278701']",PacketResponder 2 for block blk_2833019093942278701 terminating
536,081111,094319,25340,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-5785220384376578831 of size 67108864 from /10.251.203.80
537,081111,094331,26028,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_3386670145292909259 of size 67108864 from /10.251.110.68
538,081111,094415,25901,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1859772752119590543', '10.251.42.246:57741', '10.251.42.246:50010']",Receiving block blk_1859772752119590543 src: /10.251.42.246:57741 dest: /10.251.42.246:50010
539,081111,094439,32,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_001425_0/part-01425.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_001425_0/part-01425.', 'blk_2630223487595425525']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001425_0/part-01425. blk_2630223487595425525
540,081111,094633,25926,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-5385105076403314787 of size 67108864 from /10.251.42.9
541,081111,094713,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_001757_0/part-01757.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_001757_0/part-01757.', 'blk_-5343533992609553091']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001757_0/part-01757. blk_-5343533992609553091
542,081111,094825,35,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473.', 'blk_-4390972361898978900']",BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473. blk_-4390972361898978900
543,081111,094832,26039,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_1190791818440776717 of size 67108864 from /10.251.43.147
544,081111,094918,25951,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-7202857144668308473 of size 67108864 from /10.251.43.21
545,081111,094921,25993,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_5565611615515783341', '10.251.126.5:35656', '10.251.126.5:50010']",Receiving block blk_5565611615515783341 src: /10.251.126.5:35656 dest: /10.251.126.5:50010
546,081111,094930,26178,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-3283153974358895314 of size 67108864 from /10.251.111.228
547,081111,094936,25537,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_-1484647023667047838']",PacketResponder 1 for block blk_-1484647023667047838 terminating
548,081111,094939,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.6.223:50010', 'blk_7474737521119026445', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_7474737521119026445 size 67108864
549,081111,095020,25962,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8571819028995448536', '10.251.197.226:34801', '10.251.197.226:50010']",Receiving block blk_-8571819028995448536 src: /10.251.197.226:34801 dest: /10.251.197.226:50010
